number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
24,PRUNED,8.977263800799847,2026-01-29T18:18:04.222010,2026-01-29T18:18:13.790920,9.56891,{},32,48,0.00011670441548657186,512,0.0008895558176413761,ON,1024,1.6729972342349413
25,PRUNED,11.96926475316286,2026-01-29T18:18:13.798863,2026-01-29T18:18:23.282027,9.483164,{},64,94,1.18023802175187e-08,512,0.0009933569890741634,ON,1024,2.1335045583978673
26,PRUNED,4.8055796205997465,2026-01-29T18:18:23.290860,2026-01-29T18:18:35.664388,12.373528,{},48,68,0.0004559440531346217,320,0.0025146444860712825,ON,1024,1.7281269473394303
27,COMPLETE,2.069446686655283,2026-01-29T18:18:35.673338,2026-01-29T18:21:01.076886,145.403548,"{""best_epoch"": 95, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/18-18-35""}",64,121,0.0009976223306293463,512,0.00024125454732181622,ON,1024,2.6902792428579474
28,PRUNED,5.259324431419373,2026-01-29T18:21:01.089059,2026-01-29T18:21:17.784176,16.695117,{},64,124,2.9281239132269623e-05,256,0.00017718314213684315,ON,2048,2.7424803320743094
29,PRUNED,6.698093801736832,2026-01-29T18:21:17.792818,2026-01-29T18:21:26.729994,8.937176,{},64,130,1.1011826578274902e-05,512,0.0002434905205821319,ON,512,3.3343450697367527
30,PRUNED,11.248705296218395,2026-01-29T18:21:26.738052,2026-01-29T18:21:38.105972,11.36792,{},8,146,0.00013406301237409737,512,0.00015114115642689735,ON,2048,2.249646219564702
31,COMPLETE,2.507287487387657,2026-01-29T18:21:38.114422,2026-01-29T18:22:15.220294,37.105872,"{""best_epoch"": 24, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/18-21-38""}",64,27,0.0009290582073176737,512,0.0007292204334559395,ON,1024,2.5766961034968774
32,PRUNED,3.4334709718823433,2026-01-29T18:22:15.229892,2026-01-29T18:22:31.680207,16.450315,{},64,41,0.00029832420538406,512,0.0003461711779557013,ON,1024,3.4031772610845503
33,PRUNED,8.6425671150287,2026-01-29T18:22:31.689227,2026-01-29T18:22:44.445814,12.756587,{},16,115,0.0005773950186439113,320,0.00023042730018613098,ON,1024,2.7193959270517527
34,PRUNED,3.8751491606235504,2026-01-29T18:22:44.454230,2026-01-29T18:23:03.786728,19.332498,{},64,26,0.00018228094796834775,512,0.0004356067659906397,OFF,1024,1.2625562737250646
35,PRUNED,4.258481562137604,2026-01-29T18:23:03.796342,2026-01-29T18:23:13.403436,9.607094,{},48,86,0.0004311014236163274,512,0.0008035447211484356,ON,1024,3.047846738579442
36,PRUNED,5.2002144157886505,2026-01-29T18:23:13.411193,2026-01-29T18:23:22.894046,9.482853,{},64,65,6.721691465450973e-05,512,0.00918478268895291,ON,1024,1.8831199816803625
37,PRUNED,24.291823629538218,2026-01-29T18:23:22.901560,2026-01-29T18:25:08.908352,106.006792,{},16,49,1.1571880608753533e-06,160,0.0018631568824952506,OFF,2048,1.5492145089050635
38,COMPLETE,2.2840265966951847,2026-01-29T18:25:08.917212,2026-01-29T18:35:58.605142,649.68793,"{""best_epoch"": 113, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/18-25-08""}",64,142,0.0008581119113545952,128,0.0010292224679773385,ON,1024,2.092495365334564
39,PRUNED,14.516187123954296,2026-01-29T18:35:58.615396,2026-01-29T18:37:05.866015,67.250619,{},32,153,6.58801018252535e-06,128,0.00013816136783004676,OFF,1024,2.0458072149500217
40,PRUNED,3.610768787562847,2026-01-29T18:37:05.874008,2026-01-29T18:37:31.270047,25.396039,{},64,176,0.00041216671751001744,128,0.0005473426620452167,ON,512,2.181221907687327
41,COMPLETE,2.1696900874376297,2026-01-29T18:37:31.278461,2026-01-29T18:48:38.466832,667.188371,"{""best_epoch"": 127, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/18-37-31""}",64,146,0.0009760126931621616,128,0.0012730212004688796,ON,1024,2.3459078065209025
42,PRUNED,2.298640340566635,2026-01-29T18:48:38.477644,2026-01-29T18:58:19.974132,581.496488,{},64,169,0.0009775172962344647,128,0.0012338776564712016,ON,1024,2.3260249861677544
43,PRUNED,3.4802877455949783,2026-01-29T18:58:19.984505,2026-01-29T18:58:47.070175,27.08567,{},64,140,0.0004151658706768482,128,0.0019831064991695227,ON,1024,2.6413179483908715
44,PRUNED,7.406714230775833,2026-01-29T18:58:47.078223,2026-01-29T18:59:09.723417,22.645194,{},64,142,1.8461507092392854e-06,128,0.0012382398793582235,ON,1024,1.7873223208668532
45,PRUNED,5.25186595916748,2026-01-29T18:59:09.731714,2026-01-29T19:00:18.614312,68.882598,{},48,187,0.00021154746428919376,128,0.0025660891886595035,OFF,1024,1.942123975999587
46,PRUNED,11.67539516488711,2026-01-29T19:00:18.623249,2026-01-29T19:00:46.241273,27.618024,{},16,113,8.911616733686929e-05,128,0.004581242331432575,ON,2048,2.9359580060914943
47,PRUNED,3.948729932308197,2026-01-29T19:00:46.249647,2026-01-29T19:01:08.967139,22.717492,{},64,136,0.0006171305000096921,160,0.001634111147499193,ON,1024,2.4701543124804557
48,PRUNED,27.227842220912375,2026-01-29T19:01:08.975391,2026-01-29T19:01:32.191792,23.216401,{},8,123,1.7174061827960107e-07,128,0.00031743277246065163,ON,1024,2.806947505463165
49,PRUNED,5.278962567448616,2026-01-29T19:01:32.200072,2026-01-29T19:01:46.120095,13.920023,{},64,155,4.007068062337117e-05,256,0.0011488833348183244,ON,1024,2.3179169365376175
