number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
24,PRUNED,9.549355126917362,2026-01-29T23:23:39.028178,2026-01-29T23:23:52.160414,13.132236,{},32,48,9.255906072747113e-05,512,0.00017662623143717722,ON,1024,1.6740051796510276
25,PRUNED,4.50562246888876,2026-01-29T23:23:52.169212,2026-01-29T23:24:05.036045,12.866833,{},64,93,3.345724260831463e-05,512,0.00015806474217163713,ON,1024,2.133342652672321
26,PRUNED,4.225255465507507,2026-01-29T23:24:05.043938,2026-01-29T23:24:22.525316,17.481378,{},48,68,0.00036347724465278134,320,0.0003176064071270254,ON,1024,1.729821264808892
27,COMPLETE,2.044373869895935,2026-01-29T23:24:22.533117,2026-01-29T23:28:57.958684,275.425567,"{""best_epoch"": 63, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/23-24-22""}",64,120,0.0009976223306293463,512,0.00024125454732181622,ON,1024,2.6896493677273376
28,PRUNED,3.7351096272468567,2026-01-29T23:28:57.970709,2026-01-29T23:29:20.723300,22.752591,{},64,123,0.00017488494860127052,256,0.00023165800722065087,ON,2048,2.741758094700366
29,PRUNED,5.739621520042419,2026-01-29T23:29:20.731166,2026-01-29T23:29:33.030307,12.299141,{},64,128,1.1467818126230462e-05,512,0.00015481215146787136,ON,512,3.333807935542538
30,PRUNED,20.851984539131323,2026-01-29T23:29:33.038239,2026-01-29T23:29:48.723631,15.685392,{},8,146,1.5405553750268576e-06,512,0.0002094122415904951,ON,2048,2.2498065654428885
31,COMPLETE,2.202388733625412,2026-01-29T23:29:48.731024,2026-01-29T23:30:48.957455,60.226431,"{""best_epoch"": 15, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/23-29-48""}",64,24,0.0009290582073176737,512,0.0004374169569189647,ON,1024,2.576076083934491
32,COMPLETE,2.5335251837968826,2026-01-29T23:30:48.967087,2026-01-29T23:32:31.844001,102.876914,"{""best_epoch"": 27, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/23-30-49""}",64,43,0.0004895505772188478,512,0.00037836949220337336,ON,1024,2.6903054190650377
33,PRUNED,11.05709876914819,2026-01-29T23:32:31.854255,2026-01-29T23:32:50.236817,18.382562,{},16,115,0.00014527748383676487,320,0.00023251980458167208,ON,1024,3.127547668958805
34,COMPLETE,2.330484304577112,2026-01-29T23:32:50.245446,2026-01-29T23:42:42.891737,592.646291,"{""best_epoch"": 39, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/23-32-50""}",64,64,0.00046532189148483304,512,0.00040953753477798233,OFF,1024,2.6725603665236655
35,PRUNED,3.6898152381181717,2026-01-29T23:42:42.901319,2026-01-29T23:42:58.255663,15.354344,{},48,89,0.0009892649089722303,512,0.0006849067609184095,ON,1024,3.441980780552492
36,PRUNED,4.639997690916061,2026-01-29T23:42:58.263611,2026-01-29T23:43:11.170066,12.906455,{},64,24,8.783551449866724e-05,512,0.00011785242013597085,ON,1024,2.5221597721860856
37,PRUNED,15.66262497107188,2026-01-29T23:43:11.179094,2026-01-29T23:46:28.058913,196.879819,{},16,140,3.053197823688805e-05,160,0.0002698573314617633,OFF,2048,2.938583059943719
38,PRUNED,5.922454737126827,2026-01-29T23:46:28.067743,2026-01-29T23:47:03.050983,34.98324,{},64,166,6.8077427411648445e-06,128,0.0010163800321140303,ON,1024,1.9805744075604084
39,PRUNED,8.94070752337575,2026-01-29T23:47:03.058832,2026-01-29T23:48:04.409255,61.350423,{},32,73,0.00020124776169247664,256,0.00013816136783004676,OFF,1024,2.2099595957040474
40,PRUNED,3.942274570465088,2026-01-29T23:48:04.417333,2026-01-29T23:48:16.858837,12.441504,{},64,52,0.0005113103168213496,512,0.0004818325372087941,ON,512,1.7792252014612524
41,PRUNED,3.3544049188494682,2026-01-29T23:48:16.867577,2026-01-29T23:49:35.618184,78.750607,{},64,68,0.0004231661117887585,512,0.00039390498991637623,OFF,1024,2.715127976376227
42,COMPLETE,2.013574246317148,2026-01-29T23:49:35.626516,2026-01-29T23:59:10.719256,575.09274,"{""best_epoch"": 40, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-29/23-49-35""}",64,62,0.0004703597007950997,512,0.0001860573740366006,OFF,1024,2.586891566180067
43,PRUNED,7.082237530499697,2026-01-29T23:59:10.731404,2026-01-30T00:01:00.002961,109.271557,{},64,28,0.0006775970215402168,160,0.00019949724536664256,OFF,1024,3.08763344668028
44,PRUNED,4.17107766866684,2026-01-30T00:01:00.010794,2026-01-30T00:01:33.024021,33.013227,{},64,32,0.0002494415045411832,512,0.00010156105261432175,OFF,1024,2.40541491704317
45,PRUNED,5.6409114599227905,2026-01-30T00:01:33.032325,2026-01-30T00:03:36.962180,123.929855,{},48,78,0.00011767203727714848,128,0.00018253386651786107,OFF,1024,1.9049949149381926
46,PRUNED,10.033981909354528,2026-01-30T00:03:36.970519,2026-01-30T00:04:39.538046,62.567527,{},16,46,0.0006743173508394134,512,0.00013639153737535415,OFF,2048,2.9141927954989644
47,PRUNED,4.978491351008415,2026-01-30T00:04:39.546795,2026-01-30T00:05:12.536379,32.989584,{},64,180,5.640571718175844e-05,512,0.0003290381178517644,OFF,1024,2.6153620587311046
48,PRUNED,9.40729590455691,2026-01-30T00:05:12.544968,2026-01-30T00:05:31.877115,19.332147,{},8,63,0.0003168251409392735,320,0.00026744213534263034,ON,1024,2.3070840573146416
49,PRUNED,8.750084236264229,2026-01-30T00:05:31.885428,2026-01-30T00:05:44.700114,12.814686,{},64,20,1.1241349938084679e-07,512,0.0005779231046657725,ON,1024,2.8130647353511713
50,PRUNED,6.2724379152059555,2026-01-30T00:05:44.708182,2026-01-30T00:06:12.379432,27.67125,{},64,103,1.636209996437658e-06,160,0.0002399574128354958,ON,512,3.264870929736928
51,PRUNED,3.668552815914154,2026-01-30T00:06:12.388098,2026-01-30T00:06:45.239288,32.85119,{},64,59,0.00042775435769474115,512,0.00043834995229439247,OFF,1024,2.5882191203710923
52,PRUNED,3.2061714455485344,2026-01-30T00:06:45.247508,2026-01-30T00:08:04.040666,78.793158,{},64,40,0.0006234066320389885,512,0.0006388904717602303,OFF,1024,2.383208963409579
53,PRUNED,3.3104569166898727,2026-01-30T00:08:04.049678,2026-01-30T00:08:55.428453,51.378775,{},64,86,0.0008605434653902989,512,0.00035574795036367535,OFF,1024,3.03030660073581
54,PRUNED,2.8805059492588043,2026-01-30T00:08:55.436744,2026-01-30T00:10:23.238644,87.8019,{},64,51,0.0003805003133164506,512,0.004858993851624002,OFF,1024,2.816451426639346
55,PRUNED,8.627476304769516,2026-01-30T00:10:23.246778,2026-01-30T00:10:56.018837,32.772059,{},32,111,0.0001844807528001033,512,0.0004325396604727356,OFF,1024,2.4695133601263337
56,PRUNED,7.7590882033109665,2026-01-30T00:10:56.027326,2026-01-30T00:13:10.860655,134.833329,{},64,60,0.0005676498621042648,128,0.0002790705050348105,OFF,1024,1.1882599042360162
57,PRUNED,3.5650720447301865,2026-01-30T00:13:10.869354,2026-01-30T00:13:28.671076,17.801722,{},64,35,0.0002490172915779006,512,0.0008096229196121169,ON,1024,2.0478966694588556
58,COMPLETE,2.1889626905322075,2026-01-30T00:13:28.679785,2026-01-30T00:20:36.806330,428.126545,"{""best_epoch"": 71, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-30/00-13-28""}",64,96,0.0009958574846093563,256,0.0010435964998278858,ON,1024,2.6202412322631874
