number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
0,COMPLETE,17.216218884289265,2026-02-12T22:44:38.716104,2026-02-12T22:46:49.600328,130.884224,"{""best_epoch"": 65, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/22-44-38""}",16,67,1.0129197956845722e-05,128,0.00020511104188433984,OFF,2048,3.5985284373248057
1,COMPLETE,17.7999607304732,2026-02-12T22:46:49.613986,2026-02-12T22:56:49.827768,600.213782,"{""best_epoch"": 538, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/22-46-49""}",16,788,3.725393839578879e-06,320,0.000816845589476017,OFF,2048,1.5990213464750793
2,PRUNED,25.916653621196748,2026-02-12T22:56:49.842057,2026-02-12T22:57:02.701929,12.859872,{},8,266,3.618723330959616e-07,128,0.006586289317583112,OFF,1024,2.9875668530619457
3,COMPLETE,7.548277032375336,2026-02-12T22:57:02.710554,2026-02-12T22:58:43.990375,101.279821,"{""best_epoch"": 338, ""effective_batch_size"": 48, ""output_dir"": ""./outputs/2026-02-12/22-57-02""}",48,363,5.169879442298538e-06,128,0.004544383960336014,ON,1024,1.8428035290621423
4,COMPLETE,6.960485368967056,2026-02-12T22:58:44.006065,2026-02-12T23:00:16.624992,92.618927,"{""best_epoch"": 337, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-12/22-58-44""}",64,337,3.588488911386254e-07,128,0.0017643967683381545,ON,1024,1.1906750508580708
5,PRUNED,20.25173172901074,2026-02-12T23:00:16.639679,2026-02-12T23:00:24.944504,8.304825,{},16,640,3.4902252478382486e-06,128,0.0001155735281626988,OFF,512,1.94306794322898
6,PRUNED,7.956701964139938,2026-02-12T23:00:24.952893,2026-02-12T23:02:06.274647,101.321754,{},64,810,3.8906070987056304e-07,160,0.0011986281799901185,OFF,2048,3.6882738997704796
7,PRUNED,28.254692907134693,2026-02-12T23:02:06.283985,2026-02-12T23:02:13.729678,7.445693,{},16,973,1.8151456496577548e-07,160,0.0005336533066379613,OFF,512,3.8873418848263337
8,PRUNED,18.682466503232718,2026-02-12T23:02:13.738610,2026-02-12T23:02:22.743365,9.004755,{},32,245,6.901057779813303e-07,160,0.003336101309469784,ON,1024,3.1846490458355787
9,PRUNED,12.896582317352294,2026-02-12T23:02:22.751828,2026-02-12T23:04:27.642996,124.891168,{},48,393,4.8708496102002865e-08,128,0.002409214543666477,OFF,2048,3.8101899662102037
