number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
110,PRUNED,6.950087171047926,2026-01-27T16:35:51.994158,2026-01-27T16:36:01.294191,9.300033,{},32,362,0.0005069392193022322,512,0.0007983649473004736,ON,1024,2.3400445582888376
111,PRUNED,2.778091289103031,2026-01-27T16:36:01.302460,2026-01-27T16:36:11.772566,10.470106,{},64,806,0.0008594671896791806,512,0.00034974277659423434,ON,2048,2.441850791237196
112,PRUNED,2.6914611980319023,2026-01-27T16:36:11.779676,2026-01-27T16:36:22.631322,10.851646,{},64,881,0.000938528611126608,512,0.0003306280571849139,ON,2048,2.4992356839780157
113,PRUNED,2.9018096029758453,2026-01-27T16:36:22.638560,2026-01-27T16:36:33.294818,10.656258,{},64,771,0.0006881717513586556,512,0.00023755342772527278,ON,2048,2.6742162723265626
114,PRUNED,2.6127384528517723,2026-01-27T16:36:33.302622,2026-01-27T16:36:44.907403,11.604781,{},64,808,0.0009844684940574784,512,0.000291418902703894,ON,2048,2.2106659555800547
115,PRUNED,3.074091374874115,2026-01-27T16:36:44.915077,2026-01-27T16:36:58.777746,13.862669,{},64,829,0.0005074576398861485,256,0.00038041647113522107,ON,2048,2.6318012683750407
116,PRUNED,3.1465130522847176,2026-01-27T16:36:58.786806,2026-01-27T16:37:12.703281,13.916475,{},64,756,0.0007680317468837963,512,0.00043084007009213646,OFF,2048,2.383513077587563
117,PRUNED,2.7318859845399857,2026-01-27T16:37:12.710504,2026-01-27T16:37:24.211483,11.500979,{},64,852,0.000999873618013201,160,0.0006393315121945002,ON,512,2.4928347732846508
118,PRUNED,3.200181171298027,2026-01-27T16:37:24.232840,2026-01-27T16:37:34.854248,10.621408,{},64,731,0.00036034456913209997,512,0.0002066814891508873,ON,2048,2.2978349393748925
119,PRUNED,3.1191124469041824,2026-01-27T16:37:34.864469,2026-01-27T16:37:55.191079,20.32661,{},64,983,0.0005250467598488425,128,0.00048627601208515244,ON,2048,2.5468791377478244
120,PRUNED,8.738253346582253,2026-01-27T16:37:55.200165,2026-01-27T16:38:09.274919,14.074754,{},8,894,0.0006210179080981355,512,0.00025271990468037753,ON,2048,2.425741398028316
121,PRUNED,2.851968929171562,2026-01-27T16:38:09.282763,2026-01-27T16:38:19.722853,10.44009,{},64,915,0.0007725186126248367,512,0.00033620763350707643,ON,2048,2.357300723289175
122,PRUNED,2.832714445888996,2026-01-27T16:38:19.730594,2026-01-27T16:38:30.277494,10.5469,{},64,952,0.0007886863892401089,512,0.00029153101125113656,ON,2048,1.417079991333958
123,PRUNED,5.534566134214401,2026-01-27T16:38:30.288745,2026-01-27T16:38:40.762100,10.473355,{},64,787,6.366410213854241e-06,512,0.00038263669678284236,ON,2048,2.2296155227047594
124,PRUNED,3.1017724871635437,2026-01-27T16:38:40.769187,2026-01-27T16:38:51.441417,10.67223,{},64,171,0.0004350689720377369,512,0.00022427395064184336,ON,2048,2.5692960317801554
125,PRUNED,3.8895884692668914,2026-01-27T16:38:51.448739,2026-01-27T16:39:01.970662,10.521923,{},48,876,0.00061797147809633,512,0.0004550668494953608,ON,2048,2.1403519517974416
126,COMPLETE,2.1254721879959106,2026-01-27T16:39:01.978420,2026-01-27T16:43:21.740234,259.761814,"{""best_epoch"": 587, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-01-27/16-39-02""}",64,825,0.0009909477035417098,512,0.0005826119606656271,ON,2048,2.3163914471423013
127,PRUNED,2.6894671842455864,2026-01-27T16:43:21.760485,2026-01-27T16:43:32.743576,10.983091,{},64,821,0.0009727959108843187,512,0.000576382972079613,ON,2048,2.733929460803799
128,PRUNED,2.9460394233465195,2026-01-27T16:43:32.752318,2026-01-27T16:43:45.229335,12.477017,{},64,563,0.0006589652946266629,320,0.0008766033319389654,ON,2048,2.494662365114105
