number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
24,PRUNED,9.027882557362318,2026-02-02T11:59:11.739498,2026-02-02T11:59:21.624951,9.885453,{},32,48,0.00011670441548657186,512,0.0008895558176413761,ON,1024,1.6729972342349413
25,PRUNED,11.928555712103844,2026-02-02T11:59:21.633713,2026-02-02T11:59:31.417225,9.783512,{},64,94,1.18023802175187e-08,512,0.0009933569890741634,ON,1024,2.1335045583978673
26,PRUNED,4.76809983253479,2026-02-02T11:59:31.426216,2026-02-02T11:59:44.138933,12.712717,{},48,68,0.0004559440531346217,320,0.0025146444860712825,ON,1024,1.7281269473394303
27,COMPLETE,2.047053210437298,2026-02-02T11:59:44.147957,2026-02-02T12:02:18.773707,154.62575,"{""best_epoch"": 95, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/11-59-44""}",64,121,0.0009976223306293463,512,0.00024125454732181622,ON,1024,2.6902792428579474
28,PRUNED,4.73918391764164,2026-02-02T12:02:18.785705,2026-02-02T12:02:35.791792,17.006087,{},64,124,2.9281239132269623e-05,256,0.00017718314213684315,ON,2048,2.7424803320743094
29,PRUNED,5.50086223334074,2026-02-02T12:02:35.799757,2026-02-02T12:02:44.984142,9.184385,{},64,130,1.1011826578274902e-05,512,0.0002434905205821319,ON,512,3.3343450697367527
30,PRUNED,11.055897532651821,2026-02-02T12:02:44.992951,2026-02-02T12:02:56.612525,11.619574,{},8,146,0.00013406301237409737,512,0.00015114115642689735,ON,2048,2.249646219564702
31,COMPLETE,2.247366424649954,2026-02-02T12:02:56.620750,2026-02-02T12:03:35.730541,39.109791,"{""best_epoch"": 17, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-02-56""}",64,27,0.0009290582073176737,512,0.0007292204334559395,ON,1024,2.5766961034968774
32,COMPLETE,2.694389685988426,2026-02-02T12:03:35.740660,2026-02-02T12:04:16.244979,40.504319,"{""best_epoch"": 25, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-02/12-03-35""}",64,28,0.000350895216105578,512,0.000724347808063375,ON,1024,2.690924030850882
33,PRUNED,10.334577371676763,2026-02-02T12:04:16.255947,2026-02-02T12:04:29.228240,12.972293,{},16,115,0.00016835334081399215,320,0.0003655058925737624,ON,1024,3.12815269588206
