number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
0,COMPLETE,13.387931803489725,2026-01-30T00:52:48.371148,2026-01-30T02:37:39.583250,6291.212102,"{""best_epoch"": 21, ""effective_batch_size"": 4, ""oom_adjustments"": [{""from"": 16, ""to"": 8}, {""from"": 8, ""to"": 4}], ""output_dir"": ""./outputs/2026-01-30/00-52-48""}",16,21,1.0129197956845722e-05,128,0.00020511104188433984,OFF,2048,3.5985284373248057
1,COMPLETE,17.84612151334683,2026-01-30T02:37:39.597730,2026-01-30T07:55:01.455691,19041.857961,"{""best_epoch"": 116, ""effective_batch_size"": 8, ""oom_adjustments"": [{""from"": 16, ""to"": 8}], ""output_dir"": ""./outputs/2026-01-30/02-37-39""}",16,159,3.725393839578879e-06,320,0.000816845589476017,OFF,2048,1.5990213464750793
2,PRUNED,26.949491976201536,2026-01-30T07:55:01.466613,2026-01-30T08:02:26.924451,445.457838,{},8,59,3.618723330959616e-07,128,0.006586289317583112,OFF,1024,2.9875668530619457
3,COMPLETE,11.279393291473388,2026-01-30T08:02:26.932358,2026-01-30T08:42:37.546312,2410.613954,"{""best_epoch"": 19, ""effective_batch_size"": 24, ""oom_adjustments"": [{""from"": 48, ""to"": 24}], ""output_dir"": ""./outputs/2026-01-30/08-02-26""}",48,78,5.169879442298538e-06,128,0.004544383960336014,ON,1024,1.8428035290621423
4,PRUNED,18.426203787326813,2026-01-30T08:42:37.557883,2026-01-30T08:44:28.832560,111.274677,{},64,73,3.588488911386254e-07,128,0.0017643967683381545,ON,1024,1.1906750508580708
5,PRUNED,19.45299861431122,2026-01-30T08:44:28.841884,2026-01-30T08:48:14.282247,225.440363,{},16,131,3.4902252478382486e-06,128,0.0001155735281626988,OFF,512,1.94306794322898
6,PRUNED,21.289656608732184,2026-01-30T08:48:14.290229,2026-01-30T09:02:25.991995,851.701766,{},64,164,3.8906070987056304e-07,160,0.0011986281799901185,OFF,2048,3.6882738997704796
7,PRUNED,29.02057400941849,2026-01-30T09:02:26.000718,2026-01-30T09:05:37.168030,191.167312,{},16,195,1.8151456496577548e-07,160,0.0005336533066379613,OFF,512,3.8873418848263337
8,PRUNED,17.927422858774662,2026-01-30T09:05:37.176292,2026-01-30T09:07:00.137381,82.961089,{},32,55,6.901057779813303e-07,160,0.003336101309469784,ON,1024,3.1846490458355787
9,PRUNED,26.25514689591558,2026-01-30T09:07:00.146300,2026-01-30T09:23:27.694083,987.547783,{},48,83,4.8708496102002865e-08,128,0.002409214543666477,OFF,2048,3.8101899662102037
