number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_arcface_m,param_arcface_s,param_batch_size,param_epochs,param_hop_length,param_lr,param_mel,param_n_fft
22,PRUNED,0.00015081484452821313,2026-01-26T19:15:21.328434,2026-01-26T19:19:39.698934,258.3705,{},0.6977352306431471,60.633636693441005,48,103,512,0.009323109073637127,ON,1024
23,PRUNED,0.00014645815535914154,2026-01-26T19:19:39.708631,2026-01-26T19:23:48.507418,248.798787,{},0.6270865166876122,77.2873203780664,48,91,512,0.009354883403107956,ON,1024
24,PRUNED,2.6740004062652587,2026-01-26T19:23:48.518341,2026-01-26T19:24:04.355625,15.837284,{},0.658729434348386,67.72359949398108,48,117,512,0.005779717705752702,ON,1024
25,PRUNED,8.49037778377533,2026-01-26T19:24:04.364697,2026-01-26T19:24:20.614084,16.249387,{},0.588050474535394,85.58452521255414,32,86,512,0.0033559871600300044,ON,1024
26,PRUNED,0.0448760570337375,2026-01-26T19:24:20.623890,2026-01-26T19:26:01.931482,101.307592,{},0.513392345485501,33.2498340835149,8,115,512,0.009540924576194546,ON,1024
27,PRUNED,6.7451255321502686,2026-01-26T19:26:01.940479,2026-01-26T19:26:24.276245,22.335766,{},0.6729411228812715,55.699508536508134,64,143,320,0.005789961359385869,ON,1024
28,PRUNED,19.82508316040039,2026-01-26T19:26:24.284569,2026-01-26T19:26:40.690276,16.405707,{},0.6259409185175293,94.27884019708708,48,69,512,0.003426284274169896,ON,1024
29,PRUNED,9.470033073425293,2026-01-26T19:26:40.700077,2026-01-26T19:27:10.172500,29.472423,{},0.5216231597288961,81.56160517902066,48,100,256,0.006337588761647637,ON,2048
30,PRUNED,28.484333801269532,2026-01-26T19:27:10.182210,2026-01-26T19:27:25.922192,15.739982,{},0.6569932513150708,68.74373750925136,48,128,512,0.0003258427861565139,ON,512
31,PRUNED,6.961661052703858,2026-01-26T19:27:25.932143,2026-01-26T19:27:43.851869,17.919726,{},0.10733989953587286,41.86889405710595,48,46,512,0.0017752103785746462,ON,2048
32,PRUNED,1.3542601585388183,2026-01-26T19:27:43.861850,2026-01-26T19:28:00.320210,16.45836,{},0.6205402036831896,61.27204653414857,48,103,512,0.007443393204308987,ON,1024
33,PRUNED,6.054904747009277,2026-01-26T19:28:00.329932,2026-01-26T19:28:16.829054,16.499122,{},0.6581091786166239,104.75094998590515,48,113,512,0.005401866316303288,ON,1024
34,PRUNED,0.00031622954993508755,2026-01-26T19:28:16.838070,2026-01-26T19:31:39.071218,202.233148,{},0.6020357354733558,68.18558368514434,48,84,512,0.009867018293984328,ON,1024
