number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_arcface_m,param_arcface_s,param_batch_size,param_epochs,param_hop_length,param_lr,param_mel,param_n_fft
25,PRUNED,1.887305776278178,2026-01-28T06:11:21.140799,2026-01-28T06:15:02.152565,221.011766,{},0.35674788433934407,86.87057511280032,8,49,512,0.0027156270759122855,OFF,2048
26,COMPLETE,0.014602938542763393,2026-01-28T06:15:02.161702,2026-01-28T06:27:18.569565,736.407863,"{""best_epoch"": 5, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/06-15-02""}",0.3521682338982304,109.18156991363519,8,93,512,0.005960710360410062,ON,2048
27,COMPLETE,0.0007557800873958816,2026-01-28T06:27:18.579987,2026-01-28T06:39:59.186731,760.606744,"{""best_epoch"": 57, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/06-27-18""}",0.4744166384301397,92.18680385019357,8,91,512,0.004594846854029784,ON,2048
28,COMPLETE,0.14185116489728292,2026-01-28T06:39:59.198039,2026-01-28T06:52:28.348562,749.150523,"{""best_epoch"": 1, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/06-39-59""}",0.5484534788168381,79.87320573711867,8,94,512,0.005223963874643572,ON,1024
29,PRUNED,0.0009963717098192622,2026-01-28T06:52:28.358100,2026-01-28T06:55:38.197948,189.839848,{},0.4650231235852769,98.74515938298795,8,98,512,0.003698030135497028,ON,512
30,PRUNED,0.057810750355323154,2026-01-28T06:55:38.206949,2026-01-28T06:56:10.576833,32.369884,{},0.3287353384490334,95.89409468758558,8,116,512,0.006315646461702565,ON,2048
31,PRUNED,42.93841323852539,2026-01-28T06:56:10.584915,2026-01-28T06:56:41.164819,30.579904,{},0.4157533723405223,117.31552305597559,48,66,512,0.007411724524836781,ON,2048
32,PRUNED,0.03063517138361931,2026-01-28T06:56:41.173180,2026-01-28T06:58:27.473015,106.299835,{},0.4405605737660252,106.34993807022744,8,47,128,0.0021675554510682737,ON,2048
33,COMPLETE,0.009704138990491629,2026-01-28T06:58:27.482146,2026-01-28T07:14:40.204476,972.72233,"{""best_epoch"": 4, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/06-58-27""}",0.38983336471861785,92.46117973729432,8,123,512,0.006087920621720685,ON,2048
34,PRUNED,0.02641170086959998,2026-01-28T07:14:40.214742,2026-01-28T07:15:12.688776,32.474034,{},0.38612296963522547,92.395611422134,8,127,512,0.003850244292546074,ON,2048
35,PRUNED,0.1506867527961731,2026-01-28T07:15:12.697368,2026-01-28T07:15:43.660573,30.963205,{},0.3211627952405973,79.61537396669075,8,88,512,0.006475012083701779,ON,1024
36,PRUNED,3.227495233217875,2026-01-28T07:15:43.669631,2026-01-28T07:16:16.123740,32.454109,{},0.2575457840735714,63.22379200956102,8,123,512,0.005040700683419481,ON,2048
37,COMPLETE,0.011337455175817013,2026-01-28T07:16:16.132332,2026-01-28T07:25:26.746360,550.614028,"{""best_epoch"": 5, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/07-16-16""}",0.4072914716491223,90.20347772088613,8,69,512,0.0030734268018138586,ON,2048
38,PRUNED,29.93153142929077,2026-01-28T07:25:26.755954,2026-01-28T07:25:56.207494,29.45154,{},0.4973865774703018,86.01828694261411,64,74,512,0.0030971234531444575,ON,1024
39,PRUNED,28.112766647338866,2026-01-28T07:25:56.215967,2026-01-28T07:27:22.361306,86.145339,{},0.41357418451104627,91.94737498765048,48,65,160,0.004180913007715849,ON,2048
40,PRUNED,11.09025592803955,2026-01-28T07:27:22.369509,2026-01-28T07:27:52.946576,30.577067,{},0.27499460615840826,79.61103595848876,8,103,512,0.0018711977971993317,ON,512
41,COMPLETE,0.005356380110606551,2026-01-28T07:27:52.954531,2026-01-28T07:39:23.845846,690.891315,"{""best_epoch"": 5, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/07-27-53""}",0.39006091432319384,103.81281651533708,8,87,512,0.007194074496761636,ON,2048
42,COMPLETE,0.00486895190551877,2026-01-28T07:39:23.855580,2026-01-28T07:51:11.586701,707.731121,"{""best_epoch"": 6, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/07-39-23""}",0.39359310014600923,103.11127820858813,8,89,512,0.006059904057745076,ON,2048
43,COMPLETE,0.0038418148721878725,2026-01-28T07:51:11.596108,2026-01-28T08:02:07.210552,655.614444,"{""best_epoch"": 5, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/07-51-11""}",0.3936472828954931,104.58060836324542,8,82,512,0.007519734684308317,ON,2048
44,COMPLETE,0.004573333185787002,2026-01-28T08:02:07.220166,2026-01-28T08:35:45.876450,2018.656284,"{""best_epoch"": 2, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/08-02-07""}",0.4809235892921317,98.52485061469022,8,82,160,0.007151104399802664,ON,2048
45,PRUNED,13.041024804115295,2026-01-28T08:35:45.885758,2026-01-28T08:37:12.599702,86.713944,{},0.48680851922508306,102.50356702053635,32,82,160,0.007399579645824636,ON,2048
46,COMPLETE,0.0004318835155572742,2026-01-28T08:37:12.608110,2026-01-28T09:11:46.106263,2073.498153,"{""best_epoch"": 23, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/08-37-12""}",0.4274683648857959,118.0126774375436,8,84,160,0.007564921557094632,ON,2048
47,PRUNED,25.108762979507446,2026-01-28T09:11:46.116564,2026-01-28T09:13:17.369135,91.252571,{},0.5341677884623355,120.28968117202173,64,59,160,0.00427184664511008,ON,1024
48,PRUNED,46.90020751953125,2026-01-28T09:13:17.377240,2026-01-28T09:14:43.520720,86.14348,{},0.4318210228587437,116.28630932696373,48,78,160,0.007769338095709253,ON,2048
49,COMPLETE,6.84175459658339e-05,2026-01-28T09:14:43.530296,2026-01-28T09:57:56.358667,2592.828371,"{""best_epoch"": 83, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/09-14-43""}",0.48240758311868487,127.87368162649611,8,104,160,0.005332831680705451,ON,2048
50,COMPLETE,1.606840282875055e-06,2026-01-28T09:57:56.369769,2026-01-28T10:39:47.019412,2510.649643,"{""best_epoch"": 99, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/09-57-56""}",0.6628760959299878,126.02452949806589,8,100,160,0.0013625377837839896,ON,512
51,PRUNED,0.023701539325217406,2026-01-28T10:39:47.031874,2026-01-28T10:41:09.300107,82.268233,{},0.5671385351677292,126.0508176922003,8,102,160,0.0012757907669415762,ON,512
52,COMPLETE,3.218644197981272e-07,2026-01-28T10:41:09.308537,2026-01-28T11:29:02.803380,2873.494843,"{""best_epoch"": 113, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/10-41-09""}",0.6735345225281375,122.67382722170944,8,115,160,0.004884816342015822,ON,512
53,PRUNED,20.96602420806885,2026-01-28T11:29:02.814785,2026-01-28T11:30:25.132178,82.317393,{},0.6825952583933584,122.4423972203238,8,115,160,0.0005482783702298098,ON,512
54,PRUNED,8.369448172137103e-07,2026-01-28T11:30:25.141035,2026-01-28T12:12:53.812720,2548.671685,{},0.6376540924773095,119.3637328490052,8,138,160,0.004809769784016637,ON,512
55,PRUNED,11.71863305568695,2026-01-28T12:12:53.822221,2026-01-28T12:14:15.369542,81.547321,{},0.6789438844287355,114.1793178352287,32,111,160,0.003574181592246343,ON,512
56,COMPLETE,8.493657029854755e-07,2026-01-28T12:14:15.378235,2026-01-28T12:56:31.262793,2535.884558,"{""best_epoch"": 101, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/12-14-15""}",0.6355367555289245,123.85152260845513,8,101,160,0.0024340019575846347,ON,512
57,PRUNED,63.782700538635254,2026-01-28T12:56:31.283547,2026-01-28T12:58:00.131925,88.848378,{},0.6446187845511616,124.0486562666797,64,133,160,0.0017465338035263058,ON,512
58,PRUNED,1.4826641252814928e-06,2026-01-28T12:58:00.141461,2026-01-28T13:36:29.604279,2309.462818,{},0.6196560957519346,126.45952974338536,8,100,160,0.002563244701977971,ON,512
59,PRUNED,0.0018058986403048038,2026-01-28T13:36:29.614157,2026-01-28T13:40:22.479326,232.865169,{},0.6992765103508786,122.2364520609166,8,146,160,0.0011046076459352366,ON,512
60,PRUNED,0.0004965688790737961,2026-01-28T13:40:22.488543,2026-01-28T13:47:14.167973,411.67943,{},0.6609498704199402,117.360137998738,8,115,160,0.0014869164455415269,ON,512
61,PRUNED,11.372821807861328,2026-01-28T13:47:14.176198,2026-01-28T13:48:07.474964,53.298766,{},0.6125356562064713,127.74045707321935,8,95,256,0.0007971826524228534,ON,512
62,COMPLETE,5.895890751617116e-07,2026-01-28T13:48:07.483960,2026-01-28T14:43:08.999906,3301.515946,"{""best_epoch"": 107, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/13-48-07""}",0.6378223132987189,113.67241221265118,8,107,128,0.002893243580442782,ON,512
63,PRUNED,3.5474885468526436e-05,2026-01-28T14:43:09.010151,2026-01-28T15:05:21.222464,1332.212313,{},0.645529355951423,112.68323141331184,8,107,128,0.002313318868507329,ON,512
64,PRUNED,2.9008072609334097e-05,2026-01-28T15:05:21.231421,2026-01-28T15:28:03.550555,1362.319134,{},0.5813177464117613,120.29689025863163,8,152,128,0.003102849790096302,ON,512
65,PRUNED,0.0012837516299138466,2026-01-28T15:28:03.559131,2026-01-28T15:33:15.135803,311.576672,{},0.5576049660100365,123.98417210788762,16,122,128,0.002757727825318663,ON,512
66,PRUNED,27.032227277755737,2026-01-28T15:33:15.144666,2026-01-28T15:34:36.822997,81.678331,{},0.6086361304934809,108.82048580765685,32,92,160,0.0018202606692059847,ON,512
67,PRUNED,4.708059013106928e-06,2026-01-28T15:34:36.831862,2026-01-28T16:05:25.613312,1848.78145,{},0.6276342204149058,116.36758090344335,8,106,160,0.0054916282032483315,ON,512
68,PRUNED,27.019476890563965,2026-01-28T16:05:25.622694,2026-01-28T16:07:12.752870,107.130176,{},0.5079076124313857,111.7230863033957,48,118,128,0.003983056265766979,ON,512
69,PRUNED,9.693699309233731e-05,2026-01-28T16:07:12.761278,2026-01-28T16:13:58.423440,405.662162,{},0.6616231379960525,124.00971821250468,8,130,320,0.002086632529062439,ON,512
70,PRUNED,0.00046979485584112507,2026-01-28T16:13:58.432092,2026-01-28T16:20:46.609153,408.177061,{},0.6969586235681651,118.40336003102676,8,180,160,0.0014616917138536181,ON,512
71,COMPLETE,0.000270890403771773,2026-01-28T16:20:46.618736,2026-01-28T16:40:12.127226,1165.50849,"{""best_epoch"": 14, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/16-20-46""}",0.45095495352274645,115.16969351382257,8,76,256,0.008209822703383204,ON,1024
72,COMPLETE,0.0003553547974055012,2026-01-28T16:40:12.137148,2026-01-28T16:58:51.269880,1119.132732,"{""best_epoch"": 16, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/16-40-12""}",0.4487253809574682,114.5272834396041,8,73,256,0.008435278229186109,ON,1024
73,PRUNED,7.561501510938009,2026-01-28T16:58:51.278805,2026-01-28T16:59:45.170000,53.891195,{},0.6600731165030815,114.49001868319766,8,75,256,0.009647944523614126,ON,1024
74,COMPLETE,0.00020124090951867402,2026-01-28T16:59:45.178272,2026-01-28T17:14:56.077760,910.899488,"{""best_epoch"": 21, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/16-59-45""}",0.4521469114477824,121.63723867609829,8,59,256,0.005544145358103971,ON,1024
75,PRUNED,0.24202595551808676,2026-01-28T17:14:56.087761,2026-01-28T17:15:49.676024,53.588263,{},0.4526510683629796,27.68237640745673,8,52,256,0.008779479424001434,ON,1024
76,COMPLETE,1.1472811487086194e-05,2026-01-28T17:15:49.685040,2026-01-28T17:31:07.796130,918.11109,"{""best_epoch"": 52, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/17-15-49""}",0.5420147296343542,122.16612324752504,8,58,256,0.005592373920961018,ON,1024
77,PRUNED,5.5187713345124695e-05,2026-01-28T17:31:07.806179,2026-01-28T17:40:48.966068,581.159889,{},0.5930467302579226,127.97712314717003,16,45,256,0.005596291898045537,ON,1024
78,COMPLETE,6.1541555775572e-06,2026-01-28T17:40:48.974915,2026-01-28T17:58:28.481133,1059.506218,"{""best_epoch"": 67, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/17-40-49""}",0.5300639015119255,121.47143580776942,8,67,256,0.004509795140696301,ON,1024
79,PRUNED,44.430203437805176,2026-01-28T17:58:28.491347,2026-01-28T17:59:21.797321,53.305974,{},0.5257705708496696,121.27657819293636,64,59,256,0.0033980533270348205,ON,1024
80,COMPLETE,2.5856062014402898e-05,2026-01-28T17:59:21.806464,2026-01-28T18:10:28.768933,666.962469,"{""best_epoch"": 42, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/17-59-21""}",0.5472338082096111,124.75877331925312,8,42,256,0.00473400810913242,ON,1024
81,COMPLETE,2.4444961733631015e-05,2026-01-28T18:10:28.778918,2026-01-28T18:21:50.982965,682.204047,"{""best_epoch"": 42, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/18-10-28""}",0.5458249727135045,124.92555132626627,8,43,256,0.004844099006701413,ON,1024
82,COMPLETE,2.740224632968117e-05,2026-01-28T18:21:50.993829,2026-01-28T18:32:41.134459,650.14063,"{""best_epoch"": 41, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/18-21-51""}",0.54558887342903,124.87777955144189,8,41,256,0.004676423639133024,ON,1024
83,COMPLETE,3.150889248596892e-05,2026-01-28T18:32:41.144696,2026-01-28T18:43:16.299093,635.154397,"{""best_epoch"": 40, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/18-32-41""}",0.5433756925546791,124.88662016901333,8,40,256,0.004321369271313864,ON,1024
84,PRUNED,0.0010732807354846348,2026-01-28T18:43:16.309019,2026-01-28T18:45:13.123110,116.814091,{},0.5784035175179636,124.18400227812973,8,19,256,0.002844437995342183,ON,1024
85,PRUNED,0.011741931643337011,2026-01-28T18:45:13.131425,2026-01-28T18:46:07.336574,54.205149,{},0.5603865621374378,45.95110911909083,8,41,256,0.004487732679380556,ON,1024
86,PRUNED,0.002476014693578084,2026-01-28T18:46:07.345386,2026-01-28T18:47:32.962717,85.617331,{},0.5094786771892683,110.75826428496708,8,23,256,0.0035158621792064195,ON,1024
87,COMPLETE,1.24711801011775e-05,2026-01-28T18:47:32.971357,2026-01-28T19:01:47.466637,854.49528,"{""best_epoch"": 54, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/18-47-33""}",0.606761831069701,119.71912748085882,8,54,256,0.0038686415557511425,ON,1024
88,COMPLETE,5.6552218755086265,2026-01-28T19:01:47.476609,2026-01-28T20:02:33.218710,3645.742101,"{""best_epoch"": 1, ""best_val_acc"": 0.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/19-01-47""}",0.5975385376309553,107.67959954949794,8,54,256,0.0037193753602500646,OFF,1024
89,PRUNED,39.76816864013672,2026-01-28T20:02:33.228286,2026-01-28T20:03:26.267063,53.038777,{},0.6366063347986229,119.29735865152185,48,27,256,0.002421887228522102,ON,1024
90,PRUNED,20.935123682022095,2026-01-28T20:03:26.275685,2026-01-28T20:05:08.070159,101.794474,{},0.6046181592620768,121.5526406503729,32,37,128,0.0030345380455347876,ON,1024
91,COMPLETE,4.3317532269308385e-06,2026-01-28T20:05:08.078606,2026-01-28T20:22:17.288280,1029.209674,"{""best_epoch"": 65, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/20-05-08""}",0.6259704194756462,125.35585545563069,8,65,256,0.004927536921023307,ON,1024
92,COMPLETE,5.645527153319563e-06,2026-01-28T20:22:17.298412,2026-01-28T20:38:52.142930,994.844518,"{""best_epoch"": 63, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/20-22-17""}",0.6219252161713882,117.91383718928469,8,63,256,0.004878201843516133,ON,1024
93,COMPLETE,2.686671685599625e-06,2026-01-28T20:38:52.152766,2026-01-28T20:56:45.140598,1072.987832,"{""best_epoch"": 68, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/20-38-52""}",0.6797195720916674,118.35165277532322,8,68,256,0.006628994486713646,ON,1024
94,COMPLETE,2.997110357227939e-06,2026-01-28T20:56:45.151677,2026-01-28T21:14:07.235505,1042.083828,"{""best_epoch"": 66, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/20-56-45""}",0.6748332963897271,116.63740946494713,8,66,256,0.006660504900209211,ON,1024
95,COMPLETE,3.409377870866592e-06,2026-01-28T21:14:07.245513,2026-01-28T21:27:57.605403,830.35989,"{""best_epoch"": 64, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/21-14-07""}",0.67371408391982,106.04675014225954,8,64,320,0.00670433760314935,ON,1024
96,COMPLETE,2.7075359639638918e-06,2026-01-28T21:27:57.614553,2026-01-28T21:42:25.320689,867.706136,"{""best_epoch"": 67, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/21-27-57""}",0.6661555231001826,110.67676864174335,8,67,320,0.006495332863718017,ON,1024
97,COMPLETE,4.0709861726403085e-06,2026-01-28T21:42:25.330943,2026-01-28T21:55:48.685419,803.354476,"{""best_epoch"": 62, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/21-42-25""}",0.6804504383136923,106.52618664571582,8,62,320,0.00610899129915852,ON,1024
98,COMPLETE,2.1452673574155295e-06,2026-01-28T21:55:48.695389,2026-01-28T22:10:56.416713,907.721324,"{""best_epoch"": 70, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-01-28/21-55-48""}",0.6758975786849525,110.43549034086591,8,70,320,0.006699247684515853,ON,1024
99,PRUNED,0.0012718615345268822,2026-01-28T22:10:56.427279,2026-01-28T22:13:54.036869,177.60959,{},0.674363476147132,106.24587270098763,16,70,320,0.006240671093694688,OFF,512
