number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
25,PRUNED,10.934151142835617,2026-02-13T00:07:37.047492,2026-02-13T00:07:44.895387,7.847895,{},64,745,1.18023802175187e-08,512,0.001181688216508071,ON,2048,1.4963807743255146
26,PRUNED,4.264788836240768,2026-02-13T00:07:44.902958,2026-02-13T00:07:54.397702,9.494744,{},48,915,0.0004559413542394791,320,0.0004396816161975418,ON,2048,2.0887888401267882
27,COMPLETE,2.0460438691079617,2026-02-13T00:07:54.405624,2026-02-13T00:08:54.549788,60.144164,"{""best_epoch"": 531, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-07-54""}",64,574,0.0009976223087343025,512,0.000627348257675012,ON,2048,2.7422845994742384
28,PRUNED,3.8455593436956406,2026-02-13T00:08:54.568219,2026-02-13T00:09:02.242146,7.673927,{},64,545,0.0001799193302535818,256,0.0007319094944242489,ON,1024,2.7275701494650764
29,PRUNED,5.539568096399307,2026-02-13T00:09:02.251310,2026-02-13T00:09:08.096968,5.845658,{},64,202,1.2011237695430481e-05,512,0.0015860512586638492,ON,512,3.378033861803807
30,PRUNED,12.721518297493457,2026-02-13T00:09:08.106190,2026-02-13T00:09:16.217132,8.110942,{},8,70,8.721535084196043e-05,512,0.0006619480504290279,ON,2048,1.0443436155240573
31,COMPLETE,2.18358470313251,2026-02-13T00:09:16.225476,2026-02-13T00:10:30.717243,74.491767,"{""best_epoch"": 652, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-09-16""}",64,731,0.0009290582067081334,512,0.00023719797147090976,ON,2048,2.378714988053435
32,PRUNED,3.466816321015358,2026-02-13T00:10:30.731359,2026-02-13T00:10:38.499425,7.768066,{},64,693,0.00035089521363394814,512,0.00037963843702587075,ON,2048,2.2457726371140323
33,PRUNED,9.743486158549786,2026-02-13T00:10:38.507754,2026-02-13T00:10:48.008193,9.500439,{},16,567,0.00045787981531549666,320,0.00017246536985949268,ON,2048,2.941861237328353
34,PRUNED,3.0544931888580322,2026-02-13T00:10:48.016774,2026-02-13T00:11:02.358811,14.342037,{},64,733,0.0009315994399213404,512,0.0010528514157145613,OFF,2048,2.6725603665236655
35,PRUNED,5.378029006719589,2026-02-13T00:11:02.367983,2026-02-13T00:11:08.799638,6.431655,{},48,923,0.00010336033919362131,512,0.00029412132584285525,ON,1024,1.657313012941604
36,PRUNED,4.406679674983025,2026-02-13T00:11:08.808273,2026-02-13T00:11:16.637654,7.829381,{},64,447,3.6551541572459556e-05,512,0.00918478268895291,ON,2048,2.0253001409697045
37,PRUNED,23.332336807250975,2026-02-13T00:11:16.646769,2026-02-13T00:11:36.133640,19.486871,{},16,598,1.1571880608753533e-06,160,0.0005921011180914132,OFF,2048,2.39252272802819
38,PRUNED,5.871272020041943,2026-02-13T00:11:36.141693,2026-02-13T00:11:46.010754,9.869061,{},64,759,6.8077427411648445e-06,128,0.0008730162749423388,ON,1024,3.0728763883143833
39,PRUNED,8.771791741251945,2026-02-13T00:11:46.018393,2026-02-13T00:11:59.648554,13.630161,{},32,819,0.00023068933656497344,256,0.00013816136783004676,OFF,2048,1.4140118774419483
40,PRUNED,3.4067635387182236,2026-02-13T00:11:59.657243,2026-02-13T00:12:05.511146,5.853903,{},64,659,0.0004121667149457849,512,0.00021447073079077165,ON,512,1.7771064151106128
41,COMPLETE,2.1560756117105484,2026-02-13T00:12:05.519723,2026-02-13T00:13:31.204826,85.685103,"{""best_epoch"": 837, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-12-05""}",64,846,0.0009769287678796047,512,0.00023407966304098862,ON,2048,2.346759225718908
42,COMPLETE,2.0295144505798817,2026-02-13T00:13:31.220235,2026-02-13T00:14:57.696228,86.475993,"{""best_epoch"": 805, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-13-31""}",64,847,0.0009782712948826072,512,0.00043041803439596856,ON,2048,2.1815902041448854
43,PRUNED,3.390525847673416,2026-02-13T00:14:57.718327,2026-02-13T00:15:11.027127,13.3088,{},64,852,0.00041547061617175195,160,0.00039344817593813685,ON,2048,2.3306253270189385
44,PRUNED,4.004885867238045,2026-02-13T00:15:11.035296,2026-02-13T00:15:18.864345,7.829049,{},64,835,0.00013281042961445891,512,0.0004934729476362865,ON,2048,2.636029420515943
45,PRUNED,8.917062640190125,2026-02-13T00:15:18.873219,2026-02-13T00:15:42.397798,23.524579,{},48,767,2.1444705203323734e-06,128,0.00014004254449957748,OFF,2048,2.8222258066644605
46,PRUNED,8.993482491374015,2026-02-13T00:15:42.406306,2026-02-13T00:15:50.391137,7.984831,{},16,936,0.0006186074852598121,512,0.00026264551864013235,ON,2048,2.0002473714385274
47,PRUNED,3.54672060161829,2026-02-13T00:15:50.400436,2026-02-13T00:15:57.008168,6.607732,{},64,706,0.00026621034636892114,512,0.0006299768924667695,ON,1024,2.1440645260284743
48,PRUNED,9.099966024359068,2026-02-13T00:15:57.017729,2026-02-13T00:16:06.812104,9.794375,{},8,601,0.0006618515391639182,320,0.00019894018663484594,ON,2048,1.929750388214383
49,PRUNED,9.047625243663788,2026-02-13T00:16:06.822319,2026-02-13T00:16:14.629845,7.807526,{},64,955,1.1241349938084679e-07,512,0.00030443330787831145,ON,2048,2.3995478695639045
50,PRUNED,3.2768844962120056,2026-02-13T00:16:14.638385,2026-02-13T00:16:21.962318,7.323933,{},64,792,0.0005878435238573051,160,0.0009035900980388657,OFF,512,2.4706343591538027
51,COMPLETE,2.179322876036167,2026-02-13T00:16:21.970424,2026-02-13T00:17:54.501711,92.531287,"{""best_epoch"": 902, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-16-22""}",64,907,0.000882797978832819,512,0.00042936577761076286,ON,2048,2.218035142659913
52,COMPLETE,1.9966667480766773,2026-02-13T00:17:54.519412,2026-02-13T00:19:35.684675,101.165263,"{""best_epoch"": 980, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-13/00-17-54""}",64,999,0.0009694691256680322,512,0.00044181003320378987,ON,2048,2.6162801135675915
