number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
75,FAIL,,2026-02-11T10:31:49.511820,2026-02-11T10:33:07.042657,77.530837,{},64,144,3.970902836074162e-08,128,0.003918418083239073,OFF,2048,3.240697356760569
76,FAIL,,2026-02-11T10:33:07.050797,2026-02-11T10:34:25.470488,78.419691,{},64,142,8.509113558705897e-05,128,0.0037065003338934395,OFF,2048,3.3731721071346734
77,FAIL,,2026-02-11T10:34:25.479008,2026-02-11T10:35:43.029233,77.550225,{},64,141,0.0003269407011677357,128,0.0044144806227716235,OFF,2048,3.3126894761773418
78,FAIL,,2026-02-11T10:35:43.037857,2026-02-11T10:37:00.863478,77.825621,{},64,148,0.0003431831028787581,128,0.003761123090212648,OFF,2048,2.331429855395877
79,FAIL,,2026-02-11T10:37:00.872159,2026-02-11T10:38:18.184046,77.311887,{},64,136,2.2392461971883815e-08,128,0.004060952010754063,OFF,2048,3.374434782537969
80,FAIL,,2026-02-11T10:38:18.193401,2026-02-11T10:39:36.295059,78.101658,{},64,129,2.249018605774697e-08,128,0.003934388991128054,OFF,2048,3.3793308736827745
81,FAIL,,2026-02-11T10:39:36.304308,2026-02-11T10:40:53.810442,77.506134,{},64,136,1.1117000777649179e-07,128,0.003990900446592831,OFF,2048,3.2872380423859155
82,FAIL,,2026-02-11T10:40:53.818534,2026-02-11T10:42:11.620581,77.802047,{},64,138,5.499621811677184e-08,128,0.003985029440106343,OFF,2048,3.309245929702103
83,FAIL,,2026-02-11T10:42:11.628101,2026-02-11T10:43:29.184694,77.556593,{},64,139,0.0003211231919366254,128,0.003990558839438326,OFF,2048,3.249293631519642
84,FAIL,,2026-02-11T10:43:29.193615,2026-02-11T10:44:46.945052,77.751437,{},64,134,4.728808641458432e-08,128,0.003727277574084135,OFF,2048,3.320247044468941
85,FAIL,,2026-02-11T10:44:46.953711,2026-02-11T10:46:04.365868,77.412157,{},64,142,7.48539581419994e-08,128,0.004008072283600348,OFF,2048,3.3518137321636425
86,FAIL,,2026-02-11T10:46:04.374266,2026-02-11T10:47:22.169022,77.794756,{},64,140,2.0725443328879072e-05,128,0.0038258154783747415,OFF,2048,2.320749285487229
87,FAIL,,2026-02-11T10:47:22.177583,2026-02-11T10:48:39.578164,77.400581,{},64,136,0.00034608700658061384,128,0.004133508112304211,OFF,2048,3.2985981748013304
88,FAIL,,2026-02-11T10:48:39.586699,2026-02-11T10:49:57.243673,77.656974,{},64,146,0.00034740399012448634,128,0.00391664090989669,OFF,2048,3.300683422852213
89,FAIL,,2026-02-11T10:49:57.252565,2026-02-11T10:51:14.433668,77.181103,{},64,163,0.00033098774045424727,128,0.0036291026209137513,OFF,2048,2.969151045110912
90,PRUNED,34.66341104532282,2026-02-11T10:51:14.443213,2026-02-11T10:58:12.351679,417.908466,{},64,137,1.8920566898444193e-08,512,0.003915300488932419,OFF,2048,3.300533879634358
91,PRUNED,28.338905659566322,2026-02-11T10:58:12.359768,2026-02-11T11:01:45.647936,213.288168,{},64,162,9.968592121655725e-08,128,0.006688958694823799,ON,2048,2.5832356552068183
92,PRUNED,10.804969960451126,2026-02-11T11:01:45.656845,2026-02-11T11:08:28.885841,403.228996,{},16,139,0.0003938959801238242,512,0.005014095572203702,OFF,2048,2.9815961865701803
93,COMPLETE,2.7337517850100994,2026-02-11T11:08:28.894389,2026-02-11T11:23:00.896807,872.002418,"{""best_epoch"": 56, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-11/11-08-28""}",64,61,0.00024946571823962976,512,0.0020499665797141017,ON,2048,2.969399515200398
94,COMPLETE,3.14708742313087,2026-02-11T11:23:00.908227,2026-02-11T11:37:46.355633,885.447406,"{""best_epoch"": 44, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-11/11-23-00""}",64,62,8.363534740478607e-05,512,0.0021846591602640722,ON,2048,2.970316139236405
95,PRUNED,10.005463382601738,2026-02-11T11:37:46.365324,2026-02-11T11:40:41.558194,175.19287,{},64,87,0.00022380749857840216,160,0.0031957108593387395,ON,2048,3.2137813446776287
96,PRUNED,7.805688217282295,2026-02-11T11:40:41.566182,2026-02-11T11:41:31.182134,49.615952,{},32,99,0.0003299553897937172,512,0.008077580593875618,ON,1024,3.5229588545755868
97,PRUNED,14.240792168180148,2026-02-11T11:41:31.191003,2026-02-11T11:44:37.675776,186.484773,{},8,64,2.366426773961052e-05,128,0.004121717774263467,ON,2048,2.5146298189004463
98,PRUNED,8.993704362151524,2026-02-11T11:44:37.684092,2026-02-11T11:51:35.931624,418.247532,{},64,50,0.00068314107112134,512,0.0020667654154935267,OFF,2048,2.366543327371048
99,PRUNED,12.21062502861023,2026-02-11T11:51:35.940243,2026-02-11T11:54:31.374047,175.433804,{},64,83,9.758245885639325e-05,160,0.0008462482526617359,ON,2048,3.118816736506464
