number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_batch_size,param_epochs,param_eps,param_hop_length,param_lr,param_mel,param_n_fft,param_norm_p
24,PRUNED,9.148040506988764,2026-02-09T18:46:08.005132,2026-02-09T18:46:26.267848,18.262716,{},32,48,0.00011670441548657186,512,0.0008895558176413761,ON,1024,1.6729972342349413
25,PRUNED,10.773924186825752,2026-02-09T18:46:26.276361,2026-02-09T18:46:44.194616,17.918255,{},64,94,1.18023802175187e-08,512,0.0009933569890741634,ON,1024,2.1335045583978673
26,PRUNED,4.337891501188278,2026-02-09T18:46:44.203862,2026-02-09T18:47:09.919439,25.715577,{},48,68,0.0004559440531346217,320,0.0025146444860712825,ON,1024,1.7281269473394303
27,COMPLETE,2.051714736968279,2026-02-09T18:47:09.927725,2026-02-09T18:55:14.858658,484.930933,"{""best_epoch"": 79, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/18-47-09""}",64,121,0.0009976223306293463,512,0.00024125454732181622,ON,1024,2.6902792428579474
28,PRUNED,5.208662107586861,2026-02-09T18:55:14.871116,2026-02-09T18:55:48.012352,33.141236,{},64,124,2.9281239132269623e-05,256,0.00017718314213684315,ON,2048,2.7424803320743094
29,PRUNED,5.605282723903656,2026-02-09T18:55:48.019636,2026-02-09T18:56:05.435835,17.416199,{},64,130,1.1011826578274902e-05,512,0.0002434905205821319,ON,512,3.3343450697367527
30,PRUNED,11.871650346616905,2026-02-09T18:56:05.444094,2026-02-09T18:56:26.391508,20.947414,{},8,146,0.00013406301237409737,512,0.00015114115642689735,ON,2048,2.249646219564702
31,COMPLETE,2.2648694552481174,2026-02-09T18:56:26.399472,2026-02-09T18:58:19.405765,113.006293,"{""best_epoch"": 16, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/18-56-26""}",64,27,0.0009290582073176737,512,0.0007292204334559395,ON,1024,2.5766961034968774
32,COMPLETE,2.5383194908499718,2026-02-09T18:58:19.415176,2026-02-09T19:00:16.638440,117.223264,"{""best_epoch"": 26, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/18-58-19""}",64,28,0.000350895216105578,512,0.000724347808063375,ON,1024,2.690924030850882
33,PRUNED,10.846759019295375,2026-02-09T19:00:16.647927,2026-02-09T19:00:43.455053,26.807126,{},16,115,0.00016835334081399215,320,0.0003655058925737624,ON,1024,3.12815269588206
34,COMPLETE,2.414042577147484,2026-02-09T19:00:43.463347,2026-02-09T19:13:36.589598,773.126251,"{""best_epoch"": 40, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-00-43""}",64,47,0.0005012466238009427,512,0.0002336007023797902,OFF,1024,2.6725603665236655
35,PRUNED,4.000653314590454,2026-02-09T19:13:36.598987,2026-02-09T19:13:54.789157,18.19017,{},48,89,0.0009892649089722303,512,0.0004712009185477427,ON,1024,3.442551054315901
36,PRUNED,4.428966000676155,2026-02-09T19:13:54.797627,2026-02-09T19:14:12.767478,17.969851,{},64,65,6.451580691381608e-05,512,0.00918478268895291,ON,1024,2.522772487641886
37,PRUNED,22.74182234480977,2026-02-09T19:14:12.775585,2026-02-09T19:20:39.992331,387.216746,{},16,24,1.1571880608753533e-06,160,0.000793014737024136,OFF,2048,2.9391910329481554
38,PRUNED,3.2431208714842796,2026-02-09T19:20:40.000734,2026-02-09T19:21:50.915939,70.915205,{},64,151,0.0004377741570944668,128,0.00034328533248222267,ON,1024,1.9805101285228743
39,PRUNED,13.67907377332449,2026-02-09T19:21:50.925625,2026-02-09T19:23:34.509968,103.584343,{},32,179,6.58801018252535e-06,256,0.00013816136783004676,OFF,1024,2.210572027686375
40,PRUNED,3.962401658296585,2026-02-09T19:23:34.517610,2026-02-09T19:23:51.892151,17.374541,{},64,44,0.00021901224586748968,512,0.001996440714549847,ON,512,1.7789077892622585
41,COMPLETE,2.2089455276727676,2026-02-09T19:23:51.900330,2026-02-09T19:26:08.732067,136.831737,"{""best_epoch"": 22, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-23-51""}",64,33,0.000976928767886946,512,0.0010864169690238212,ON,1024,1.2380117462747349
42,PRUNED,3.0480997040867805,2026-02-09T19:26:08.742522,2026-02-09T19:26:42.709096,33.966574,{},64,59,0.0006465237813962439,512,0.0012283133921946283,ON,1024,1.2427210566415194
43,PRUNED,3.105907954275608,2026-02-09T19:26:42.718433,2026-02-09T19:27:40.642078,57.923645,{},64,77,0.00037636836786996027,160,0.0005884530178798341,ON,1024,1.8631632770756998
44,PRUNED,6.539920918643475,2026-02-09T19:27:40.649647,2026-02-09T19:27:58.670562,18.020915,{},64,23,1.8461507092392854e-06,512,0.001121995725453596,ON,1024,1.5678871358000495
45,PRUNED,6.200783291459084,2026-02-09T19:27:58.679239,2026-02-09T19:31:33.907359,215.22812,{},48,32,0.0006191507667458431,128,0.0014909556680973942,OFF,1024,3.0960366529490715
46,PRUNED,11.623902135094006,2026-02-09T19:31:33.915698,2026-02-09T19:31:53.923780,20.008082,{},16,141,8.911616733686929e-05,512,0.00047352613074390636,ON,2048,1.1867191379102098
47,PRUNED,3.5512605980038643,2026-02-09T19:31:53.932212,2026-02-09T19:32:11.913720,17.981508,{},64,45,0.00021512505082637995,512,0.0008350064738222007,ON,1024,2.8815004746923405
48,PRUNED,28.110912079612415,2026-02-09T19:32:11.921670,2026-02-09T19:32:39.360238,27.438568,{},8,114,1.7174061827960107e-07,320,0.0036548125465930346,ON,1024,2.3561833413121094
49,PRUNED,3.0597015023231506,2026-02-09T19:32:39.368286,2026-02-09T19:33:01.417821,22.049535,{},64,20,0.0006824919094224085,512,0.0003130133482667533,ON,1024,2.578573989005321
50,PRUNED,2.8884871155023575,2026-02-09T19:33:01.426196,2026-02-09T19:36:14.564356,193.13816,{},64,61,0.00033821376175062267,160,0.0002522586960844244,OFF,512,1.979105843414953
51,COMPLETE,2.446619935333729,2026-02-09T19:36:14.573095,2026-02-09T19:37:24.216945,69.64385,"{""best_epoch"": 15, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-36-14""}",64,16,0.0008869005574954738,512,0.001079310010447132,ON,1024,1.1600837572684217
52,COMPLETE,2.157025024294853,2026-02-09T19:37:24.226236,2026-02-09T19:39:50.395422,146.169186,"{""best_epoch"": 31, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-37-24""}",64,35,0.0009685956385910281,512,0.0007111747763092933,ON,1024,1.348622681241761
53,PRUNED,3.3072312101721764,2026-02-09T19:39:50.405571,2026-02-09T19:40:08.445326,18.039755,{},64,38,0.0005202902099516848,512,0.0006899392996416562,ON,1024,1.4175734424192228
54,COMPLETE,2.223232999444008,2026-02-09T19:40:08.452871,2026-02-09T19:43:40.199676,211.746805,"{""best_epoch"": 49, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-40-08""}",64,52,0.0009786554026453306,512,0.0005352959234855816,ON,1024,1.6079676788865014
55,PRUNED,8.325926344841719,2026-02-09T19:43:40.209241,2026-02-09T19:43:58.487212,18.277971,{},32,53,0.0001844807528001033,512,0.0005402819146785555,ON,1024,1.3382689693131398
56,PRUNED,3.83233043551445,2026-02-09T19:43:58.496275,2026-02-09T19:44:53.778702,55.282427,{},64,72,0.0002825482142565449,128,0.00020100590248937517,ON,1024,1.5966069045291036
57,PRUNED,3.3041079938411713,2026-02-09T19:44:53.786851,2026-02-09T19:45:11.815752,18.028901,{},64,40,0.0005802640190256109,512,0.0004284098021525049,ON,1024,1.5277582569992774
58,PRUNED,4.354651488363743,2026-02-09T19:45:11.824272,2026-02-09T19:45:42.337955,30.513683,{},64,52,0.00010709907176628875,256,0.0006105396596375308,ON,1024,1.3115243010032385
59,PRUNED,13.895941374699275,2026-02-09T19:45:42.346260,2026-02-09T19:46:01.986395,19.640135,{},8,33,4.005295019155638e-05,512,0.0013138264341803264,ON,1024,1.1292918298661745
60,PRUNED,4.25069095492363,2026-02-09T19:46:01.994192,2026-02-09T19:46:21.351220,19.357028,{},48,88,0.0003704879060288423,512,0.0009259724635239635,ON,2048,1.6483684678188453
61,PRUNED,3.710816279053688,2026-02-09T19:46:21.359105,2026-02-09T19:46:55.219157,33.860052,{},64,30,0.0009927005554837421,512,0.0016803399361616526,ON,1024,2.427034441832873
62,COMPLETE,2.303828252479434,2026-02-09T19:46:55.227690,2026-02-09T19:48:16.516360,81.28867,"{""best_epoch"": 12, ""effective_batch_size"": 64, ""output_dir"": ""./outputs/2026-02-09/19-46-55""}",64,19,0.0007241384390219001,512,0.0007489601872367597,ON,1024,2.791666152092788
