number,state,value,datetime_start,datetime_complete,duration_sec,user_attrs_json,param_arcface_m,param_arcface_s,param_batch_size,param_epochs,param_hop_length,param_lr,param_mel,param_n_fft
13,COMPLETE,0.0,2026-02-12T19:40:42.658738,2026-02-12T19:41:47.126368,64.46763,"{""best_epoch"": 442, ""best_val_acc"": 1.0, ""effective_batch_size"": 32, ""output_dir"": ""./outputs/2026-02-12/19-40-42""}",0.6804618900792363,95.7415138479021,32,554,512,0.009568328723313584,ON,2048
14,COMPLETE,1.1920928244535389e-07,2026-02-12T19:41:47.143687,2026-02-12T19:42:54.420061,67.276374,"{""best_epoch"": 427, ""best_val_acc"": 1.0, ""effective_batch_size"": 32, ""output_dir"": ""./outputs/2026-02-12/19-41-47""}",0.6905104846823712,74.38869326462329,32,579,512,0.009915249852660823,ON,2048
15,COMPLETE,9.313225191043273e-10,2026-02-12T19:42:54.433726,2026-02-12T19:44:04.031322,69.597596,"{""best_epoch"": 590, ""best_val_acc"": 1.0, ""effective_batch_size"": 32, ""output_dir"": ""./outputs/2026-02-12/19-42-54""}",0.6655153060377353,92.86936650990508,32,594,512,0.008874506832641585,ON,2048
16,PRUNED,3.8743016261832963e-07,2026-02-12T19:44:04.044758,2026-02-12T19:44:48.581173,44.536415,{},0.6995441536598285,94.85555922081336,32,712,512,0.004402150335185834,ON,2048
17,PRUNED,4.1490417856948625e-07,2026-02-12T19:44:48.591693,2026-02-12T19:45:31.175879,42.584186,{},0.5967328798226846,100.11169043340291,32,483,512,0.0073349270166187305,ON,512
18,PRUNED,30.100824117660522,2026-02-12T19:45:31.186761,2026-02-12T19:45:39.054727,7.867966,{},0.6005213681821229,85.84708362908181,32,950,512,0.002007051588291676,ON,2048
19,PRUNED,3.338791145779396e-07,2026-02-12T19:45:39.063069,2026-02-12T19:46:48.795622,69.732553,{},0.6531672235993753,109.96447697224346,32,667,256,0.005065592497123506,ON,2048
20,PRUNED,18.16140604019165,2026-02-12T19:46:48.806901,2026-02-12T19:46:55.167506,6.360605,{},0.5425887045774705,83.57588444868908,32,483,320,0.0030210943293901647,ON,512
21,PRUNED,4.1630116243140947e-07,2026-02-12T19:46:55.176653,2026-02-12T19:47:40.116905,44.940252,{},0.6977352306431471,68.10789120910721,32,563,512,0.009320959978318041,ON,2048
22,PRUNED,3.892928077675606e-07,2026-02-12T19:47:40.128955,2026-02-12T19:48:24.535635,44.40668,{},0.6388914593772291,102.82556726677166,32,581,512,0.00557551331170524,ON,2048
23,PRUNED,3.2829117913024675e-07,2026-02-12T19:48:24.546830,2026-02-12T19:49:09.123244,44.576414,{},0.6587149235398926,81.59205164610663,32,753,512,0.009675188629439129,ON,2048
24,PRUNED,0.005721126217395067,2026-02-12T19:49:09.134102,2026-02-12T19:49:17.392163,8.258061,{},0.5780615190817603,64.92438237615698,32,859,512,0.0035804409638327804,ON,2048
25,PRUNED,8.572585725784302,2026-02-12T19:49:17.400653,2026-02-12T19:49:25.839354,8.438701,{},0.10863635217596607,79.17848551355928,8,615,512,0.006874798707602587,ON,2048
26,PRUNED,41.55765247344971,2026-02-12T19:49:25.847999,2026-02-12T19:49:33.627839,7.77984,{},0.6452207305350356,106.78142438805918,32,440,512,0.0014952038904877782,ON,2048
27,PRUNED,22.956579208374023,2026-02-12T19:49:33.636736,2026-02-12T19:49:41.405611,7.768875,{},0.47954848877111944,62.04473990668687,64,683,512,0.00722251089808129,ON,2048
28,PRUNED,23.68105149269104,2026-02-12T19:49:41.414821,2026-02-12T19:49:47.748836,6.334015,{},0.5609364004223176,87.97546676024035,32,549,320,0.0027057881382136473,ON,512
29,PRUNED,37.675880432128906,2026-02-12T19:49:47.759415,2026-02-12T19:49:58.050709,10.291294,{},0.4650231235852769,94.3045929841174,32,189,256,0.0007369042628989034,ON,2048
30,COMPLETE,9.318758770859858e-06,2026-02-12T19:49:58.059137,2026-02-12T19:50:19.452670,21.393533,"{""best_epoch"": 138, ""best_val_acc"": 1.0, ""effective_batch_size"": 32, ""output_dir"": ""./outputs/2026-02-12/19-49-58""}",0.6987322678042678,115.01738820914812,32,138,512,0.004023982747613686,ON,2048
31,COMPLETE,0.0,2026-02-12T19:50:19.463497,2026-02-12T19:51:11.784278,52.320781,"{""best_epoch"": 429, ""best_val_acc"": 1.0, ""effective_batch_size"": 32, ""output_dir"": ""./outputs/2026-02-12/19-50-19""}",0.6961307247257077,110.98765916418157,32,434,512,0.007870149803685089,ON,2048
32,PRUNED,0.029583105351775885,2026-02-12T19:51:11.796996,2026-02-12T19:51:19.548436,7.75144,{},0.6307148186829867,126.98924674491352,32,438,512,0.005959222058434299,ON,2048
33,COMPLETE,0.0,2026-02-12T19:51:19.557056,2026-02-12T19:52:54.631514,95.074458,"{""best_epoch"": 222, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/19-51-19""}",0.6706406731021006,107.70696892454941,16,607,512,0.008309432585591445,ON,2048
34,COMPLETE,0.0,2026-02-12T19:52:54.645318,2026-02-12T19:57:14.315112,259.669794,"{""best_epoch"": 239, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/19-52-54""}",0.6112889534204227,108.076523817146,16,335,320,0.007609178840918304,OFF,2048
35,COMPLETE,0.0,2026-02-12T19:57:14.328899,2026-02-12T19:59:16.089154,121.760255,"{""best_epoch"": 256, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/19-57-14""}",0.6205949260440105,105.97706518934402,16,289,320,0.005581504241983858,OFF,1024
36,PRUNED,0.14941783249378204,2026-02-12T19:59:16.101024,2026-02-12T19:59:27.855890,11.754866,{},0.354715241110214,112.61232120671025,16,309,320,0.007480305745347512,OFF,2048
37,COMPLETE,0.0,2026-02-12T19:59:27.864335,2026-02-12T20:04:06.845881,278.981546,"{""best_epoch"": 311, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/19-59-27""}",0.5613162783492767,120.03876374833199,16,361,320,0.004599340571341932,OFF,2048
38,PRUNED,0.051033426572879154,2026-02-12T20:04:06.858193,2026-02-12T20:04:14.380384,7.522191,{},0.6656063914879107,19.122301952517994,16,398,320,0.006407152249201729,OFF,1024
39,PRUNED,47.22030309041341,2026-02-12T20:04:14.388853,2026-02-12T20:04:33.845320,19.456467,{},0.6161043723861857,102.068112660404,16,231,160,0.0003540252827672499,OFF,2048
40,PRUNED,38.139137268066406,2026-02-12T20:04:33.853902,2026-02-12T20:04:39.611998,5.758096,{},0.5233160780843205,117.73750987687887,16,443,320,0.0011373923307366164,OFF,512
41,COMPLETE,0.0,2026-02-12T20:04:39.620585,2026-02-12T20:06:52.289535,132.66895,"{""best_epoch"": 252, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-04-39""}",0.6216146668115449,107.25851676995505,16,316,320,0.005924042628074231,OFF,1024
42,PRUNED,0.004818208546688159,2026-02-12T20:06:52.301779,2026-02-12T20:06:59.798689,7.49691,{},0.43055137382055364,105.41281164941098,16,116,320,0.007837920997580497,OFF,1024
43,COMPLETE,0.0,2026-02-12T20:06:59.808442,2026-02-12T20:08:51.178994,111.370552,"{""best_epoch"": 248, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-06-59""}",0.6727262867432692,110.14694314440403,16,263,320,0.0048497560027967205,OFF,1024
44,PRUNED,12.67926836013794,2026-02-12T20:08:51.189978,2026-02-12T20:09:02.086819,10.896841,{},0.5835657276808618,33.44086526595536,64,513,160,0.003669914897526421,OFF,1024
45,COMPLETE,0.0,2026-02-12T20:09:02.095135,2026-02-12T20:14:50.777448,348.682313,"{""best_epoch"": 283, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-09-02""}",0.6143556229257194,127.76959034238185,16,391,128,0.005572276835045358,OFF,1024
46,PRUNED,0.000858992408029735,2026-02-12T20:14:50.789840,2026-02-12T20:15:00.852136,10.062296,{},0.6742189904631819,100.46345219799016,8,211,256,0.0023187391654296806,OFF,1024
47,PRUNED,1.5497193999181036e-06,2026-02-12T20:15:00.860683,2026-02-12T20:17:22.625564,141.764881,{},0.49172788468448553,122.46084345907528,16,310,320,0.008166867288453315,OFF,2048
48,PRUNED,0.09761505722999572,2026-02-12T20:17:22.635604,2026-02-12T20:17:34.372709,11.737105,{},0.6344769777157335,114.28562871057149,48,278,320,0.007908342148990551,OFF,2048
49,PRUNED,0.006771522139509519,2026-02-12T20:17:34.380650,2026-02-12T20:17:47.084539,12.703889,{},0.5484429851613243,90.23466108812228,16,641,128,0.004159639209325332,OFF,1024
50,PRUNED,22.51073694229126,2026-02-12T20:17:47.092067,2026-02-12T20:18:00.449959,13.357892,{},0.2286022674032343,96.69711036123344,64,539,160,0.006463654744716562,ON,2048
51,COMPLETE,0.0,2026-02-12T20:18:00.459497,2026-02-12T20:22:32.201732,271.742235,"{""best_epoch"": 279, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-18-00""}",0.5734608816165401,119.40366815686193,16,351,320,0.004718087826428558,OFF,2048
52,COMPLETE,0.0,2026-02-12T20:22:32.213721,2026-02-12T20:27:17.017235,284.803514,"{""best_epoch"": 212, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-22-32""}",0.6735345225281375,110.81281490448248,16,368,320,0.00985694120677139,OFF,2048
53,COMPLETE,0.0,2026-02-12T20:27:17.030254,2026-02-12T20:33:27.103658,370.073404,"{""best_epoch"": 275, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-27-17""}",0.6001847156203403,122.12882377864017,16,481,320,0.005247434474158845,OFF,2048
54,PRUNED,0.00023661061325886597,2026-02-12T20:33:27.116459,2026-02-12T20:33:41.342305,14.225846,{},0.6511967463050881,117.50201913590087,16,421,512,0.0029199957966125193,OFF,2048
55,PRUNED,1.1300040531144381e-06,2026-02-12T20:33:41.350849,2026-02-12T20:34:38.964558,57.613709,{},0.5390714608840168,105.56364920312393,8,180,320,0.008249624916398015,OFF,512
56,PRUNED,0.17701021432876587,2026-02-12T20:34:38.975841,2026-02-12T20:34:46.754569,7.778728,{},0.682792747960488,99.58269919337874,48,348,512,0.006500640351456962,ON,2048
57,PRUNED,0.004024774162098765,2026-02-12T20:34:46.763108,2026-02-12T20:34:57.307872,10.544764,{},0.6147757359041621,91.86571434912794,16,281,256,0.004340078137091997,ON,2048
58,PRUNED,35.342116292317705,2026-02-12T20:34:57.316817,2026-02-12T20:35:05.968780,8.651963,{},0.3551936269356588,109.38319268915231,16,459,512,0.00014177812961825781,OFF,2048
59,PRUNED,0.0017791292552525799,2026-02-12T20:35:05.977650,2026-02-12T20:35:15.782666,9.805016,{},0.6427723042108695,104.09835348278105,16,717,320,0.003239989164568702,ON,2048
60,PRUNED,57.61692886352539,2026-02-12T20:35:15.791744,2026-02-12T20:35:23.662154,7.87041,{},0.5905118416101398,124.73439247231522,48,512,512,0.0018822606267099974,ON,2048
61,PRUNED,1.8020452595616612e-06,2026-02-12T20:35:23.670891,2026-02-12T20:36:25.399365,61.728474,{},0.6251728122865762,107.85874341630189,16,307,320,0.005652843008780708,OFF,1024
62,COMPLETE,0.0,2026-02-12T20:36:25.408258,2026-02-12T20:39:06.853806,161.445548,"{""best_epoch"": 247, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-36-25""}",0.5645974153454555,114.15950388159038,16,388,320,0.008551230841540186,OFF,1024
63,COMPLETE,0.0,2026-02-12T20:39:06.866700,2026-02-12T20:41:25.775008,138.908308,"{""best_epoch"": 244, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-39-06""}",0.6559565140134656,97.02515524936,16,331,320,0.006763684139424889,OFF,1024
64,COMPLETE,0.0,2026-02-12T20:41:25.787429,2026-02-12T20:43:08.157223,102.369794,"{""best_epoch"": 205, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-41-25""}",0.6828767069106244,118.92352264988395,16,240,320,0.009936311291243421,OFF,1024
65,PRUNED,44.354899406433105,2026-02-12T20:43:08.169158,2026-02-12T20:43:20.793601,12.624443,{},0.6106706025102423,111.40880944109507,64,607,128,0.005208758531228451,OFF,1024
66,COMPLETE,0.0,2026-02-12T20:43:20.801630,2026-02-12T20:45:14.348770,113.54714,"{""best_epoch"": 160, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-02-12/20-43-20""}",0.698692038283099,103.22543742104793,8,475,512,0.0037197160500967966,ON,512
67,COMPLETE,0.0,2026-02-12T20:45:14.362120,2026-02-12T20:46:36.852421,82.490301,"{""best_epoch"": 241, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-45-14""}",0.6449478392064786,106.05677579846953,16,411,320,0.00603474658961496,ON,2048
68,PRUNED,17.053590297698975,2026-02-12T20:46:36.866168,2026-02-12T20:46:42.987861,6.121693,{},0.6219759055580493,43.23155342264401,32,541,512,0.0014587897246770213,OFF,1024
69,COMPLETE,0.0,2026-02-12T20:46:42.996145,2026-02-12T20:48:47.076741,124.080596,"{""best_epoch"": 217, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-46-43""}",0.6637105792849024,116.54836433377066,16,641,320,0.007444451319262827,ON,2048
70,PRUNED,3.1173524856567383,2026-02-12T20:48:47.090850,2026-02-12T20:48:55.870018,8.779168,{},0.43652888918998933,78.63786118617907,32,374,512,0.008676108362678632,OFF,2048
71,PRUNED,3.931237612656938e-05,2026-02-12T20:48:55.878892,2026-02-12T20:49:18.873351,22.994459,{},0.6739638303803673,108.32809428984105,16,264,320,0.004733035862749717,OFF,1024
72,PRUNED,0.0027896544119964044,2026-02-12T20:49:18.882949,2026-02-12T20:49:26.457737,7.574788,{},0.5936758455819638,112.99874888138521,16,155,320,0.004735534342932225,OFF,1024
73,PRUNED,47.036566162109374,2026-02-12T20:49:26.466183,2026-02-12T20:49:34.028856,7.562673,{},0.6856129636279779,98.74658066495567,16,319,320,0.00039562640324587224,OFF,1024
74,COMPLETE,0.0,2026-02-12T20:49:34.037666,2026-02-12T20:51:36.220069,122.182403,"{""best_epoch"": 242, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-49-34""}",0.6302835718411384,110.2131357772593,16,278,320,0.007069137156135784,OFF,1024
75,COMPLETE,9.189048692329986e-08,2026-02-12T20:51:36.232155,2026-02-12T20:53:22.963044,106.730889,"{""best_epoch"": 209, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/20-51-36""}",0.6553102020434889,124.32816636508907,16,209,256,0.005897641286323791,OFF,1024
76,PRUNED,0.004865597991738468,2026-02-12T20:53:22.973684,2026-02-12T20:53:36.400005,13.426321,{},0.699789589298728,87.00041304177564,32,104,160,0.008791649056140776,ON,2048
77,PRUNED,41.508429463704424,2026-02-12T20:53:36.408473,2026-02-12T20:53:43.964896,7.556423,{},0.6381790701913249,101.77480572688239,16,263,320,0.0006950722069925912,OFF,1024
78,PRUNED,0.0056679241669674715,2026-02-12T20:53:43.973771,2026-02-12T20:53:49.887393,5.913622,{},0.5618302193841016,94.98997390640474,16,358,512,0.0038954897670236996,ON,512
79,PRUNED,32.66034126281738,2026-02-12T20:53:49.897547,2026-02-12T20:54:01.948990,12.051443,{},0.6053531661243206,115.59546755997398,32,828,320,0.00268877446330088,OFF,2048
80,PRUNED,0.004624408576637507,2026-02-12T20:54:01.956627,2026-02-12T20:54:12.024115,10.067488,{},0.6617663897702794,56.25105947497966,16,425,128,0.005178132235663673,ON,1024
81,PRUNED,0.002015735131377975,2026-02-12T20:54:12.033040,2026-02-12T20:54:25.088266,13.055226,{},0.5790831187243852,125.34317177911662,16,391,128,0.005988194120534408,OFF,1024
82,PRUNED,0.00018835527977595728,2026-02-12T20:54:25.096766,2026-02-12T20:54:46.809905,21.713139,{},0.6176732966846535,119.43744905872613,16,302,128,0.007336031030631834,OFF,1024
83,PRUNED,0.004487887707849344,2026-02-12T20:54:46.819570,2026-02-12T20:54:59.874916,13.055346,{},0.5138113772481214,112.94383198794742,16,336,128,0.005440314624409972,OFF,1024
84,PRUNED,52.27099895477295,2026-02-12T20:54:59.883310,2026-02-12T20:55:12.794763,12.911453,{},0.6778975804374118,120.46938632249615,64,577,128,0.004375806457379561,OFF,1024
85,COMPLETE,0.0,2026-02-12T20:55:12.803832,2026-02-12T20:59:55.007794,282.203962,"{""best_epoch"": 132, ""best_val_acc"": 1.0, ""effective_batch_size"": 8, ""output_dir"": ""./outputs/2026-02-12/20-55-12""}",0.6344121254344559,127.7698068129151,8,496,512,0.0033514570486456612,OFF,2048
86,PRUNED,0.002238407420615355,2026-02-12T20:59:55.020806,2026-02-12T21:00:06.717761,11.696955,{},0.53555908119576,122.37530150985678,16,370,320,0.006581480887802787,OFF,2048
87,PRUNED,0.016610666178166866,2026-02-12T21:00:06.726313,2026-02-12T21:00:15.657955,8.931642,{},0.6689213008346239,105.19154216089657,48,459,160,0.007897367410657146,ON,1024
88,PRUNED,0.038506544195115566,2026-02-12T21:00:15.666809,2026-02-12T21:00:24.393860,8.727051,{},0.6074398716283087,108.38255731492177,32,224,512,0.008666381773156985,OFF,2048
89,PRUNED,17.31985181172689,2026-02-12T21:00:24.400315,2026-02-12T21:00:36.426434,12.026119,{},0.13793118392576237,116.84257777520841,16,399,320,0.006053652165077789,OFF,2048
90,PRUNED,0.003074688169484337,2026-02-12T21:00:36.435120,2026-02-12T21:00:44.152220,7.7171,{},0.5881979091592658,110.82016712243382,16,528,256,0.004839191720592318,ON,1024
91,PRUNED,0.0037614151214559874,2026-02-12T21:00:44.161057,2026-02-12T21:00:56.289999,12.128942,{},0.559770977105788,127.96409943134479,16,336,320,0.004346577659990043,OFF,2048
92,PRUNED,1.269081387060093e-06,2026-02-12T21:00:56.298084,2026-02-12T21:02:49.798618,113.500534,{},0.6470080216485039,119.35911438599098,16,294,320,0.005560002356177073,OFF,2048
93,PRUNED,0.002280908978233735,2026-02-12T21:02:49.808210,2026-02-12T21:03:01.567558,11.759348,{},0.4946116203495632,121.30887192448169,16,253,320,0.006948045880498185,OFF,2048
94,COMPLETE,0.0,2026-02-12T21:03:01.576370,2026-02-12T21:07:27.289235,265.712865,"{""best_epoch"": 236, ""best_val_acc"": 1.0, ""effective_batch_size"": 16, ""output_dir"": ""./outputs/2026-02-12/21-03-01""}",0.5771478883039339,115.02067922294225,16,342,320,0.009299864918630506,OFF,2048
95,PRUNED,0.0003970983185960601,2026-02-12T21:07:27.301035,2026-02-12T21:07:42.747752,15.446717,{},0.687337825354395,101.51093416200123,16,446,320,0.004068723866601524,OFF,2048
96,PRUNED,0.007898496638517827,2026-02-12T21:07:42.756472,2026-02-12T21:07:51.419703,8.663231,{},0.6244210989364918,107.28250844275244,32,380,512,0.005047810865639247,OFF,2048
97,PRUNED,0.012373599037528039,2026-02-12T21:07:51.428569,2026-02-12T21:07:59.711914,8.283345,{},0.3863853491346176,112.14983195053883,16,559,128,0.007745457407801745,ON,512
98,PRUNED,0.0184829564144214,2026-02-12T21:07:59.720842,2026-02-12T21:08:11.836348,12.115506,{},0.5674951062885123,125.06198222496728,16,419,320,0.0022468541738648387,OFF,2048
99,PRUNED,30.687803268432617,2026-02-12T21:08:11.845100,2026-02-12T21:08:17.936295,6.091195,{},0.6642373967320634,104.25699895930198,64,354,512,0.006636220099517004,OFF,1024
